,Unnamed: 0,country_or_area,commodity_transaction,year,unit,quantity,category,commodity,transaction,wide_category
367419,1188257,Bulgaria,Electricity - total wind production,2004,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367420,1188355,Croatia,Electricity - total wind production,2014,"Kilowatt-hours, million",730.0,wind_electricity,Electricity,total wind production,Green
367421,1188356,Croatia,Electricity - total wind production,2013,"Kilowatt-hours, million",517.0,wind_electricity,Electricity,total wind production,Green
367422,1188357,Croatia,Electricity - total wind production,2012,"Kilowatt-hours, million",329.0,wind_electricity,Electricity,total wind production,Green
367423,1188358,Croatia,Electricity - total wind production,2011,"Kilowatt-hours, million",201.0,wind_electricity,Electricity,total wind production,Green
367424,1188359,Croatia,Electricity - total wind production,2010,"Kilowatt-hours, million",139.0,wind_electricity,Electricity,total wind production,Green
367425,1188360,Croatia,Electricity - total wind production,2009,"Kilowatt-hours, million",54.0,wind_electricity,Electricity,total wind production,Green
367426,1188361,Croatia,Electricity - total wind production,2008,"Kilowatt-hours, million",40.0,wind_electricity,Electricity,total wind production,Green
367427,1188362,Croatia,Electricity - total wind production,2007,"Kilowatt-hours, million",35.0,wind_electricity,Electricity,total wind production,Green
367428,1188363,Croatia,Electricity - total wind production,2006,"Kilowatt-hours, million",19.0,wind_electricity,Electricity,total wind production,Green
367429,1188364,Croatia,Electricity - total wind production,2005,"Kilowatt-hours, million",10.0,wind_electricity,Electricity,total wind production,Green
367430,1188365,Croatia,Electricity - total wind production,2004,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367431,1188366,Croatia,Electricity - total wind production,2003,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367432,1188367,Croatia,Electricity - total wind production,2002,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367433,1188368,Croatia,Electricity - total wind production,2001,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367434,1188369,Croatia,Electricity - total wind production,2000,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367435,1188373,Cyprus,Electricity - total wind production,2014,"Kilowatt-hours, million",182.0,wind_electricity,Electricity,total wind production,Green
367436,1188374,Cyprus,Electricity - total wind production,2013,"Kilowatt-hours, million",231.0,wind_electricity,Electricity,total wind production,Green
367437,1188375,Cyprus,Electricity - total wind production,2012,"Kilowatt-hours, million",185.0,wind_electricity,Electricity,total wind production,Green
367438,1188376,Cyprus,Electricity - total wind production,2011,"Kilowatt-hours, million",114.0,wind_electricity,Electricity,total wind production,Green
367439,1188377,Cyprus,Electricity - total wind production,2010,"Kilowatt-hours, million",31.0,wind_electricity,Electricity,total wind production,Green
367440,1188378,Cyprus,Electricity - total wind production,2009,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367441,1188379,Cyprus,Electricity - total wind production,2008,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367442,1188380,Cyprus,Electricity - total wind production,2007,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367443,1188381,Cyprus,Electricity - total wind production,2006,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367444,1188382,Cyprus,Electricity - total wind production,2005,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367445,1188383,Czechia,Electricity - total wind production,2014,"Kilowatt-hours, million",477.0,wind_electricity,Electricity,total wind production,Green
367446,1188384,Czechia,Electricity - total wind production,2013,"Kilowatt-hours, million",481.0,wind_electricity,Electricity,total wind production,Green
367447,1188385,Czechia,Electricity - total wind production,2012,"Kilowatt-hours, million",416.0,wind_electricity,Electricity,total wind production,Green
367448,1188386,Czechia,Electricity - total wind production,2011,"Kilowatt-hours, million",397.0,wind_electricity,Electricity,total wind production,Green
367449,1188387,Czechia,Electricity - total wind production,2010,"Kilowatt-hours, million",335.0,wind_electricity,Electricity,total wind production,Green
367450,1188388,Czechia,Electricity - total wind production,2009,"Kilowatt-hours, million",288.0,wind_electricity,Electricity,total wind production,Green
367451,1188389,Czechia,Electricity - total wind production,2008,"Kilowatt-hours, million",245.0,wind_electricity,Electricity,total wind production,Green
367452,1188390,Czechia,Electricity - total wind production,2007,"Kilowatt-hours, million",125.0,wind_electricity,Electricity,total wind production,Green
367453,1188391,Czechia,Electricity - total wind production,2006,"Kilowatt-hours, million",49.0,wind_electricity,Electricity,total wind production,Green
367454,1188392,Czechia,Electricity - total wind production,2005,"Kilowatt-hours, million",21.0,wind_electricity,Electricity,total wind production,Green
367455,1188393,Czechia,Electricity - total wind production,2004,"Kilowatt-hours, million",10.0,wind_electricity,Electricity,total wind production,Green
367456,1188394,Czechia,Electricity - total wind production,2003,"Kilowatt-hours, million",4.0,wind_electricity,Electricity,total wind production,Green
367457,1188395,Czechia,Electricity - total wind production,2002,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367458,1188396,Denmark,Electricity - total wind production,2014,"Kilowatt-hours, million",13079.0,wind_electricity,Electricity,total wind production,Green
367459,1188397,Denmark,Electricity - total wind production,2013,"Kilowatt-hours, million",11123.0,wind_electricity,Electricity,total wind production,Green
367460,1188398,Denmark,Electricity - total wind production,2012,"Kilowatt-hours, million",10270.0,wind_electricity,Electricity,total wind production,Green
367461,1188399,Denmark,Electricity - total wind production,2011,"Kilowatt-hours, million",9774.0,wind_electricity,Electricity,total wind production,Green
367462,1188400,Denmark,Electricity - total wind production,2010,"Kilowatt-hours, million",7809.0,wind_electricity,Electricity,total wind production,Green
367463,1188401,Denmark,Electricity - total wind production,2009,"Kilowatt-hours, million",6721.0,wind_electricity,Electricity,total wind production,Green
367464,1188402,Denmark,Electricity - total wind production,2008,"Kilowatt-hours, million",6928.0,wind_electricity,Electricity,total wind production,Green
367465,1188403,Denmark,Electricity - total wind production,2007,"Kilowatt-hours, million",7171.0,wind_electricity,Electricity,total wind production,Green
367466,1188404,Denmark,Electricity - total wind production,2006,"Kilowatt-hours, million",6108.0,wind_electricity,Electricity,total wind production,Green
367467,1188405,Denmark,Electricity - total wind production,2005,"Kilowatt-hours, million",6614.0,wind_electricity,Electricity,total wind production,Green
367468,1188406,Denmark,Electricity - total wind production,2004,"Kilowatt-hours, million",6583.0,wind_electricity,Electricity,total wind production,Green
367469,1188407,Denmark,Electricity - total wind production,2003,"Kilowatt-hours, million",5561.0,wind_electricity,Electricity,total wind production,Green
367470,1188408,Denmark,Electricity - total wind production,2002,"Kilowatt-hours, million",4877.0,wind_electricity,Electricity,total wind production,Green
367471,1188409,Denmark,Electricity - total wind production,2001,"Kilowatt-hours, million",4306.0,wind_electricity,Electricity,total wind production,Green
367472,1188410,Denmark,Electricity - total wind production,2000,"Kilowatt-hours, million",4241.0,wind_electricity,Electricity,total wind production,Green
367473,1188411,Denmark,Electricity - total wind production,1999,"Kilowatt-hours, million",3029.0,wind_electricity,Electricity,total wind production,Green
367474,1188412,Denmark,Electricity - total wind production,1998,"Kilowatt-hours, million",2820.0,wind_electricity,Electricity,total wind production,Green
367475,1188413,Denmark,Electricity - total wind production,1997,"Kilowatt-hours, million",1934.0,wind_electricity,Electricity,total wind production,Green
367476,1188414,Denmark,Electricity - total wind production,1996,"Kilowatt-hours, million",1227.0,wind_electricity,Electricity,total wind production,Green
367477,1188415,Denmark,Electricity - total wind production,1995,"Kilowatt-hours, million",1177.0,wind_electricity,Electricity,total wind production,Green
367478,1188416,Denmark,Electricity - total wind production,1994,"Kilowatt-hours, million",1137.0,wind_electricity,Electricity,total wind production,Green
367479,1188417,Denmark,Electricity - total wind production,1993,"Kilowatt-hours, million",1034.0,wind_electricity,Electricity,total wind production,Green
367480,1188418,Denmark,Electricity - total wind production,1992,"Kilowatt-hours, million",915.0,wind_electricity,Electricity,total wind production,Green
367481,1188419,Denmark,Electricity - total wind production,1991,"Kilowatt-hours, million",740.0,wind_electricity,Electricity,total wind production,Green
367482,1188420,Denmark,Electricity - total wind production,1990,"Kilowatt-hours, million",610.0,wind_electricity,Electricity,total wind production,Green
367483,1188452,Estonia,Electricity - total wind production,2014,"Kilowatt-hours, million",604.0,wind_electricity,Electricity,total wind production,Green
367484,1188453,Estonia,Electricity - total wind production,2013,"Kilowatt-hours, million",529.0,wind_electricity,Electricity,total wind production,Green
367485,1188454,Estonia,Electricity - total wind production,2012,"Kilowatt-hours, million",434.0,wind_electricity,Electricity,total wind production,Green
367486,1188455,Estonia,Electricity - total wind production,2011,"Kilowatt-hours, million",368.0,wind_electricity,Electricity,total wind production,Green
367487,1188456,Estonia,Electricity - total wind production,2010,"Kilowatt-hours, million",277.0,wind_electricity,Electricity,total wind production,Green
367488,1188457,Estonia,Electricity - total wind production,2009,"Kilowatt-hours, million",195.0,wind_electricity,Electricity,total wind production,Green
367489,1188458,Estonia,Electricity - total wind production,2008,"Kilowatt-hours, million",133.0,wind_electricity,Electricity,total wind production,Green
367490,1188459,Estonia,Electricity - total wind production,2007,"Kilowatt-hours, million",91.0,wind_electricity,Electricity,total wind production,Green
367491,1188460,Estonia,Electricity - total wind production,2006,"Kilowatt-hours, million",76.0,wind_electricity,Electricity,total wind production,Green
367492,1188461,Estonia,Electricity - total wind production,2005,"Kilowatt-hours, million",54.0,wind_electricity,Electricity,total wind production,Green
367493,1188462,Estonia,Electricity - total wind production,2004,"Kilowatt-hours, million",8.0,wind_electricity,Electricity,total wind production,Green
367494,1188463,Estonia,Electricity - total wind production,2003,"Kilowatt-hours, million",6.0,wind_electricity,Electricity,total wind production,Green
367495,1188464,Estonia,Electricity - total wind production,2002,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367496,1188514,Finland,Electricity - total wind production,2014,"Kilowatt-hours, million",1107.0,wind_electricity,Electricity,total wind production,Green
367497,1188515,Finland,Electricity - total wind production,2013,"Kilowatt-hours, million",774.0,wind_electricity,Electricity,total wind production,Green
367498,1188516,Finland,Electricity - total wind production,2012,"Kilowatt-hours, million",494.0,wind_electricity,Electricity,total wind production,Green
367499,1188517,Finland,Electricity - total wind production,2011,"Kilowatt-hours, million",481.0,wind_electricity,Electricity,total wind production,Green
367500,1188518,Finland,Electricity - total wind production,2010,"Kilowatt-hours, million",294.0,wind_electricity,Electricity,total wind production,Green
367501,1188519,Finland,Electricity - total wind production,2009,"Kilowatt-hours, million",277.0,wind_electricity,Electricity,total wind production,Green
367502,1188520,Finland,Electricity - total wind production,2008,"Kilowatt-hours, million",261.0,wind_electricity,Electricity,total wind production,Green
367503,1188521,Finland,Electricity - total wind production,2007,"Kilowatt-hours, million",188.0,wind_electricity,Electricity,total wind production,Green
367504,1188522,Finland,Electricity - total wind production,2006,"Kilowatt-hours, million",156.0,wind_electricity,Electricity,total wind production,Green
367505,1188523,Finland,Electricity - total wind production,2005,"Kilowatt-hours, million",170.0,wind_electricity,Electricity,total wind production,Green
367506,1188524,Finland,Electricity - total wind production,2004,"Kilowatt-hours, million",120.0,wind_electricity,Electricity,total wind production,Green
367507,1188525,Finland,Electricity - total wind production,2003,"Kilowatt-hours, million",93.0,wind_electricity,Electricity,total wind production,Green
367508,1188526,Finland,Electricity - total wind production,2002,"Kilowatt-hours, million",64.0,wind_electricity,Electricity,total wind production,Green
367509,1188527,Finland,Electricity - total wind production,2001,"Kilowatt-hours, million",70.0,wind_electricity,Electricity,total wind production,Green
367510,1188528,Finland,Electricity - total wind production,2000,"Kilowatt-hours, million",78.0,wind_electricity,Electricity,total wind production,Green
367511,1188529,Finland,Electricity - total wind production,1999,"Kilowatt-hours, million",49.0,wind_electricity,Electricity,total wind production,Green
367512,1188530,Finland,Electricity - total wind production,1998,"Kilowatt-hours, million",23.0,wind_electricity,Electricity,total wind production,Green
367513,1188531,Finland,Electricity - total wind production,1997,"Kilowatt-hours, million",17.0,wind_electricity,Electricity,total wind production,Green
367514,1188532,Finland,Electricity - total wind production,1996,"Kilowatt-hours, million",11.0,wind_electricity,Electricity,total wind production,Green
367515,1188533,Finland,Electricity - total wind production,1995,"Kilowatt-hours, million",11.0,wind_electricity,Electricity,total wind production,Green
367516,1188534,Finland,Electricity - total wind production,1994,"Kilowatt-hours, million",7.0,wind_electricity,Electricity,total wind production,Green
367517,1188535,Finland,Electricity - total wind production,1993,"Kilowatt-hours, million",4.0,wind_electricity,Electricity,total wind production,Green
367518,1188536,Finland,Electricity - total wind production,1992,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367519,1188537,France,Electricity - total wind production,2014,"Kilowatt-hours, million",17249.0,wind_electricity,Electricity,total wind production,Green
367520,1188538,France,Electricity - total wind production,2013,"Kilowatt-hours, million",16034.0,wind_electricity,Electricity,total wind production,Green
367521,1188539,France,Electricity - total wind production,2012,"Kilowatt-hours, million",14914.0,wind_electricity,Electricity,total wind production,Green
367522,1188540,France,Electricity - total wind production,2011,"Kilowatt-hours, million",12051.0,wind_electricity,Electricity,total wind production,Green
367523,1188541,France,Electricity - total wind production,2010,"Kilowatt-hours, million",9945.0,wind_electricity,Electricity,total wind production,Green
367524,1188542,France,Electricity - total wind production,2009,"Kilowatt-hours, million",7912.0,wind_electricity,Electricity,total wind production,Green
367525,1188543,France,Electricity - total wind production,2008,"Kilowatt-hours, million",5694.0,wind_electricity,Electricity,total wind production,Green
367526,1188544,France,Electricity - total wind production,2007,"Kilowatt-hours, million",4070.0,wind_electricity,Electricity,total wind production,Green
367527,1188545,France,Electricity - total wind production,2006,"Kilowatt-hours, million",2182.0,wind_electricity,Electricity,total wind production,Green
367528,1188546,France,Electricity - total wind production,2005,"Kilowatt-hours, million",962.0,wind_electricity,Electricity,total wind production,Green
367529,1188547,France,Electricity - total wind production,2004,"Kilowatt-hours, million",595.0,wind_electricity,Electricity,total wind production,Green
367530,1188548,France,Electricity - total wind production,2003,"Kilowatt-hours, million",388.0,wind_electricity,Electricity,total wind production,Green
367531,1188549,France,Electricity - total wind production,2002,"Kilowatt-hours, million",265.0,wind_electricity,Electricity,total wind production,Green
367532,1188550,France,Electricity - total wind production,2001,"Kilowatt-hours, million",131.0,wind_electricity,Electricity,total wind production,Green
367533,1188551,France,Electricity - total wind production,2000,"Kilowatt-hours, million",48.0,wind_electricity,Electricity,total wind production,Green
367534,1188552,France,Electricity - total wind production,1999,"Kilowatt-hours, million",37.0,wind_electricity,Electricity,total wind production,Green
367535,1188553,France,Electricity - total wind production,1998,"Kilowatt-hours, million",19.0,wind_electricity,Electricity,total wind production,Green
367536,1188554,France,Electricity - total wind production,1997,"Kilowatt-hours, million",11.0,wind_electricity,Electricity,total wind production,Green
367537,1188555,France,Electricity - total wind production,1996,"Kilowatt-hours, million",7.0,wind_electricity,Electricity,total wind production,Green
367538,1188556,France,Electricity - total wind production,1995,"Kilowatt-hours, million",5.0,wind_electricity,Electricity,total wind production,Green
367539,1188557,France,Electricity - total wind production,1994,"Kilowatt-hours, million",5.0,wind_electricity,Electricity,total wind production,Green
367540,1188558,France,Electricity - total wind production,1993,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367541,1188561,Germany,Electricity - total wind production,2014,"Kilowatt-hours, million",57357.0,wind_electricity,Electricity,total wind production,Green
367542,1188562,Germany,Electricity - total wind production,2013,"Kilowatt-hours, million",51708.0,wind_electricity,Electricity,total wind production,Green
367543,1188563,Germany,Electricity - total wind production,2012,"Kilowatt-hours, million",50670.0,wind_electricity,Electricity,total wind production,Green
367544,1188564,Germany,Electricity - total wind production,2011,"Kilowatt-hours, million",48883.0,wind_electricity,Electricity,total wind production,Green
367545,1188565,Germany,Electricity - total wind production,2010,"Kilowatt-hours, million",37793.0,wind_electricity,Electricity,total wind production,Green
367546,1188566,Germany,Electricity - total wind production,2009,"Kilowatt-hours, million",38647.0,wind_electricity,Electricity,total wind production,Green
367547,1188567,Germany,Electricity - total wind production,2008,"Kilowatt-hours, million",40574.0,wind_electricity,Electricity,total wind production,Green
367548,1188568,Germany,Electricity - total wind production,2007,"Kilowatt-hours, million",39713.0,wind_electricity,Electricity,total wind production,Green
367549,1188569,Germany,Electricity - total wind production,2006,"Kilowatt-hours, million",30710.0,wind_electricity,Electricity,total wind production,Green
367550,1188570,Germany,Electricity - total wind production,2005,"Kilowatt-hours, million",27229.0,wind_electricity,Electricity,total wind production,Green
367551,1188571,Germany,Electricity - total wind production,2004,"Kilowatt-hours, million",25509.0,wind_electricity,Electricity,total wind production,Green
367552,1188572,Germany,Electricity - total wind production,2003,"Kilowatt-hours, million",18713.0,wind_electricity,Electricity,total wind production,Green
367553,1188573,Germany,Electricity - total wind production,2002,"Kilowatt-hours, million",15856.0,wind_electricity,Electricity,total wind production,Green
367554,1188574,Germany,Electricity - total wind production,2001,"Kilowatt-hours, million",10456.0,wind_electricity,Electricity,total wind production,Green
367555,1188575,Germany,Electricity - total wind production,2000,"Kilowatt-hours, million",9352.0,wind_electricity,Electricity,total wind production,Green
367556,1188576,Germany,Electricity - total wind production,1999,"Kilowatt-hours, million",5528.0,wind_electricity,Electricity,total wind production,Green
367557,1188577,Germany,Electricity - total wind production,1998,"Kilowatt-hours, million",4593.0,wind_electricity,Electricity,total wind production,Green
367558,1188578,Germany,Electricity - total wind production,1997,"Kilowatt-hours, million",3034.0,wind_electricity,Electricity,total wind production,Green
367559,1188579,Germany,Electricity - total wind production,1996,"Kilowatt-hours, million",2078.0,wind_electricity,Electricity,total wind production,Green
367560,1188580,Germany,Electricity - total wind production,1995,"Kilowatt-hours, million",1712.0,wind_electricity,Electricity,total wind production,Green
367561,1188581,Germany,Electricity - total wind production,1994,"Kilowatt-hours, million",1428.0,wind_electricity,Electricity,total wind production,Green
367562,1188582,Germany,Electricity - total wind production,1993,"Kilowatt-hours, million",674.0,wind_electricity,Electricity,total wind production,Green
367563,1188583,Germany,Electricity - total wind production,1992,"Kilowatt-hours, million",291.0,wind_electricity,Electricity,total wind production,Green
367564,1188584,Germany,Electricity - total wind production,1991,"Kilowatt-hours, million",215.0,wind_electricity,Electricity,total wind production,Green
367565,1188585,Germany,Electricity - total wind production,1990,"Kilowatt-hours, million",43.0,wind_electricity,Electricity,total wind production,Green
367566,1188586,Greece,Electricity - total wind production,2014,"Kilowatt-hours, million",3689.0,wind_electricity,Electricity,total wind production,Green
367567,1188587,Greece,Electricity - total wind production,2013,"Kilowatt-hours, million",4139.0,wind_electricity,Electricity,total wind production,Green
367568,1188588,Greece,Electricity - total wind production,2012,"Kilowatt-hours, million",3850.0,wind_electricity,Electricity,total wind production,Green
367569,1188589,Greece,Electricity - total wind production,2011,"Kilowatt-hours, million",3315.0,wind_electricity,Electricity,total wind production,Green
367570,1188590,Greece,Electricity - total wind production,2010,"Kilowatt-hours, million",2714.0,wind_electricity,Electricity,total wind production,Green
367571,1188591,Greece,Electricity - total wind production,2009,"Kilowatt-hours, million",2543.0,wind_electricity,Electricity,total wind production,Green
367572,1188592,Greece,Electricity - total wind production,2008,"Kilowatt-hours, million",2242.0,wind_electricity,Electricity,total wind production,Green
367573,1188593,Greece,Electricity - total wind production,2007,"Kilowatt-hours, million",1818.0,wind_electricity,Electricity,total wind production,Green
367574,1188594,Greece,Electricity - total wind production,2006,"Kilowatt-hours, million",1699.0,wind_electricity,Electricity,total wind production,Green
367575,1188595,Greece,Electricity - total wind production,2005,"Kilowatt-hours, million",1266.0,wind_electricity,Electricity,total wind production,Green
367576,1188596,Greece,Electricity - total wind production,2004,"Kilowatt-hours, million",1121.0,wind_electricity,Electricity,total wind production,Green
367577,1188597,Greece,Electricity - total wind production,2003,"Kilowatt-hours, million",1021.0,wind_electricity,Electricity,total wind production,Green
367578,1188598,Greece,Electricity - total wind production,2002,"Kilowatt-hours, million",651.0,wind_electricity,Electricity,total wind production,Green
367579,1188599,Greece,Electricity - total wind production,2001,"Kilowatt-hours, million",756.0,wind_electricity,Electricity,total wind production,Green
367580,1188600,Greece,Electricity - total wind production,2000,"Kilowatt-hours, million",451.0,wind_electricity,Electricity,total wind production,Green
367581,1188601,Greece,Electricity - total wind production,1999,"Kilowatt-hours, million",162.0,wind_electricity,Electricity,total wind production,Green
367582,1188602,Greece,Electricity - total wind production,1998,"Kilowatt-hours, million",70.0,wind_electricity,Electricity,total wind production,Green
367583,1188603,Greece,Electricity - total wind production,1997,"Kilowatt-hours, million",36.0,wind_electricity,Electricity,total wind production,Green
367584,1188604,Greece,Electricity - total wind production,1996,"Kilowatt-hours, million",38.0,wind_electricity,Electricity,total wind production,Green
367585,1188605,Greece,Electricity - total wind production,1995,"Kilowatt-hours, million",34.0,wind_electricity,Electricity,total wind production,Green
367586,1188606,Greece,Electricity - total wind production,1994,"Kilowatt-hours, million",37.0,wind_electricity,Electricity,total wind production,Green
367587,1188607,Greece,Electricity - total wind production,1993,"Kilowatt-hours, million",47.0,wind_electricity,Electricity,total wind production,Green
367588,1188608,Greece,Electricity - total wind production,1992,"Kilowatt-hours, million",8.0,wind_electricity,Electricity,total wind production,Green
367589,1188609,Greece,Electricity - total wind production,1991,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367590,1188610,Greece,Electricity - total wind production,1990,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367591,1188625,Hungary,Electricity - total wind production,2014,"Kilowatt-hours, million",657.0,wind_electricity,Electricity,total wind production,Green
367592,1188626,Hungary,Electricity - total wind production,2013,"Kilowatt-hours, million",718.0,wind_electricity,Electricity,total wind production,Green
367593,1188627,Hungary,Electricity - total wind production,2012,"Kilowatt-hours, million",770.0,wind_electricity,Electricity,total wind production,Green
367594,1188628,Hungary,Electricity - total wind production,2011,"Kilowatt-hours, million",626.0,wind_electricity,Electricity,total wind production,Green
367595,1188629,Hungary,Electricity - total wind production,2010,"Kilowatt-hours, million",534.0,wind_electricity,Electricity,total wind production,Green
367596,1188630,Hungary,Electricity - total wind production,2009,"Kilowatt-hours, million",331.0,wind_electricity,Electricity,total wind production,Green
367597,1188631,Hungary,Electricity - total wind production,2008,"Kilowatt-hours, million",205.0,wind_electricity,Electricity,total wind production,Green
367598,1188632,Hungary,Electricity - total wind production,2007,"Kilowatt-hours, million",110.0,wind_electricity,Electricity,total wind production,Green
367599,1188633,Hungary,Electricity - total wind production,2006,"Kilowatt-hours, million",43.0,wind_electricity,Electricity,total wind production,Green
367600,1188634,Hungary,Electricity - total wind production,2005,"Kilowatt-hours, million",10.0,wind_electricity,Electricity,total wind production,Green
367601,1188635,Hungary,Electricity - total wind production,2004,"Kilowatt-hours, million",6.0,wind_electricity,Electricity,total wind production,Green
367602,1188636,Hungary,Electricity - total wind production,2003,"Kilowatt-hours, million",4.0,wind_electricity,Electricity,total wind production,Green
367603,1188637,Hungary,Electricity - total wind production,2002,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367604,1188638,Hungary,Electricity - total wind production,2001,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367605,1188688,Ireland,Electricity - total wind production,2014,"Kilowatt-hours, million",5140.0,wind_electricity,Electricity,total wind production,Green
367606,1188689,Ireland,Electricity - total wind production,2013,"Kilowatt-hours, million",4542.0,wind_electricity,Electricity,total wind production,Green
367607,1188690,Ireland,Electricity - total wind production,2012,"Kilowatt-hours, million",4010.0,wind_electricity,Electricity,total wind production,Green
367608,1188691,Ireland,Electricity - total wind production,2011,"Kilowatt-hours, million",4380.0,wind_electricity,Electricity,total wind production,Green
367609,1188692,Ireland,Electricity - total wind production,2010,"Kilowatt-hours, million",2815.0,wind_electricity,Electricity,total wind production,Green
367610,1188693,Ireland,Electricity - total wind production,2009,"Kilowatt-hours, million",2955.0,wind_electricity,Electricity,total wind production,Green
367611,1188694,Ireland,Electricity - total wind production,2008,"Kilowatt-hours, million",2410.0,wind_electricity,Electricity,total wind production,Green
367612,1188695,Ireland,Electricity - total wind production,2007,"Kilowatt-hours, million",1958.0,wind_electricity,Electricity,total wind production,Green
367613,1188696,Ireland,Electricity - total wind production,2006,"Kilowatt-hours, million",1622.0,wind_electricity,Electricity,total wind production,Green
367614,1188697,Ireland,Electricity - total wind production,2005,"Kilowatt-hours, million",1112.0,wind_electricity,Electricity,total wind production,Green
367615,1188698,Ireland,Electricity - total wind production,2004,"Kilowatt-hours, million",655.0,wind_electricity,Electricity,total wind production,Green
367616,1188699,Ireland,Electricity - total wind production,2003,"Kilowatt-hours, million",454.0,wind_electricity,Electricity,total wind production,Green
367617,1188700,Ireland,Electricity - total wind production,2002,"Kilowatt-hours, million",388.0,wind_electricity,Electricity,total wind production,Green
367618,1188701,Ireland,Electricity - total wind production,2001,"Kilowatt-hours, million",334.0,wind_electricity,Electricity,total wind production,Green
367619,1188702,Ireland,Electricity - total wind production,2000,"Kilowatt-hours, million",244.0,wind_electricity,Electricity,total wind production,Green
367620,1188703,Ireland,Electricity - total wind production,1999,"Kilowatt-hours, million",187.0,wind_electricity,Electricity,total wind production,Green
367621,1188704,Ireland,Electricity - total wind production,1998,"Kilowatt-hours, million",169.0,wind_electricity,Electricity,total wind production,Green
367622,1188705,Ireland,Electricity - total wind production,1997,"Kilowatt-hours, million",50.0,wind_electricity,Electricity,total wind production,Green
367623,1188706,Ireland,Electricity - total wind production,1996,"Kilowatt-hours, million",14.0,wind_electricity,Electricity,total wind production,Green
367624,1188707,Ireland,Electricity - total wind production,1995,"Kilowatt-hours, million",16.0,wind_electricity,Electricity,total wind production,Green
367625,1188708,Ireland,Electricity - total wind production,1994,"Kilowatt-hours, million",19.0,wind_electricity,Electricity,total wind production,Green
367626,1188709,Ireland,Electricity - total wind production,1993,"Kilowatt-hours, million",15.0,wind_electricity,Electricity,total wind production,Green
367627,1188710,Ireland,Electricity - total wind production,1992,"Kilowatt-hours, million",5.0,wind_electricity,Electricity,total wind production,Green
367628,1188725,Italy,Electricity - total wind production,2014,"Kilowatt-hours, million",15178.0,wind_electricity,Electricity,total wind production,Green
367629,1188726,Italy,Electricity - total wind production,2013,"Kilowatt-hours, million",14897.0,wind_electricity,Electricity,total wind production,Green
367630,1188727,Italy,Electricity - total wind production,2012,"Kilowatt-hours, million",13407.0,wind_electricity,Electricity,total wind production,Green
367631,1188728,Italy,Electricity - total wind production,2011,"Kilowatt-hours, million",9856.0,wind_electricity,Electricity,total wind production,Green
367632,1188729,Italy,Electricity - total wind production,2010,"Kilowatt-hours, million",9126.0,wind_electricity,Electricity,total wind production,Green
367633,1188730,Italy,Electricity - total wind production,2009,"Kilowatt-hours, million",6543.0,wind_electricity,Electricity,total wind production,Green
367634,1188731,Italy,Electricity - total wind production,2008,"Kilowatt-hours, million",4861.0,wind_electricity,Electricity,total wind production,Green
367635,1188732,Italy,Electricity - total wind production,2007,"Kilowatt-hours, million",4034.0,wind_electricity,Electricity,total wind production,Green
367636,1188733,Italy,Electricity - total wind production,2006,"Kilowatt-hours, million",2971.0,wind_electricity,Electricity,total wind production,Green
367637,1188734,Italy,Electricity - total wind production,2005,"Kilowatt-hours, million",2344.0,wind_electricity,Electricity,total wind production,Green
367638,1188735,Italy,Electricity - total wind production,2004,"Kilowatt-hours, million",1847.0,wind_electricity,Electricity,total wind production,Green
367639,1188736,Italy,Electricity - total wind production,2003,"Kilowatt-hours, million",1458.0,wind_electricity,Electricity,total wind production,Green
367640,1188737,Italy,Electricity - total wind production,2002,"Kilowatt-hours, million",1404.0,wind_electricity,Electricity,total wind production,Green
367641,1188738,Italy,Electricity - total wind production,2001,"Kilowatt-hours, million",1179.0,wind_electricity,Electricity,total wind production,Green
367642,1188739,Italy,Electricity - total wind production,2000,"Kilowatt-hours, million",563.0,wind_electricity,Electricity,total wind production,Green
367643,1188740,Italy,Electricity - total wind production,1999,"Kilowatt-hours, million",403.0,wind_electricity,Electricity,total wind production,Green
